CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,country,avg_basket,tenure_days,annualized_clv_proxy
15160,357,1,158.16,1,1,1,111,Hibernating,United Kingdom,158.16,0,1897.92
15163,18,2,304.47,4,3,2,432,Potential Loyalists,United Kingdom,152.24,173,642.38
15164,69,3,824.58,3,3,3,333,Hibernating,United Kingdom,274.86,270,1114.71
15165,373,1,487.75,1,1,3,113,Hibernating,United Kingdom,487.75,0,5853.0
15167,321,1,158.8,1,1,1,111,Hibernating,United Kingdom,158.8,0,1905.6
15168,26,1,106.56,4,1,1,411,Promising,United Kingdom,106.56,0,1278.72
15171,331,1,1289.5,1,1,4,114,Hibernating,United Kingdom,1289.5,0,15474.0
15172,9,5,1624.05,5,4,4,544,Champions,United Kingdom,324.81,227,2611.36
15174,323,1,135.75,1,1,1,111,Hibernating,United Kingdom,135.75,0,1629.0
15175,72,1,224.14,2,1,1,211,Hibernating,United Kingdom,224.14,0,2689.68
15178,260,1,40.5,1,1,1,111,Hibernating,United Kingdom,40.5,0,486.0
15179,18,5,2206.95,4,4,5,445,Champions,United Kingdom,441.39,300,2685.12
15180,367,1,87.5,1,1,1,111,Hibernating,United Kingdom,87.5,0,1050.0
15181,66,3,689.4799999999999,3,3,3,333,Hibernating,United Kingdom,229.83,203,1239.71
15182,154,2,622.85,2,3,3,233,At Risk,United Kingdom,311.42,114,1994.21
15184,29,2,402.2,4,3,2,432,Potential Loyalists,United Kingdom,201.1,161,911.82
15185,70,1,310.62,3,1,2,312,About to Sleep,United Kingdom,310.62,0,3727.44
15186,14,2,411.41,4,3,2,432,Potential Loyalists,United Kingdom,205.7,154,975.1
15187,2,16,4777.18,5,5,5,555,Champions,United Kingdom,298.57,210,8303.19
15189,1,41,16225.39,5,5,5,555,Champions,United Kingdom,395.74,331,17892.05
15192,120,3,1044.32,2,3,4,234,At Risk,United Kingdom,348.11,245,1555.82
15193,61,1,499.32,3,1,3,313,About to Sleep,United Kingdom,499.32,0,5991.84
15194,3,15,7616.53,5,5,5,555,Champions,United Kingdom,507.77,365,7616.53
15195,3,1,3861.0,5,1,5,515,New Customers,United Kingdom,3861.0,0,46332.0
15197,11,3,1079.6100000000001,5,3,4,534,Potential Loyalists,United Kingdom,359.87,347,1135.61
15198,92,2,193.64,2,3,1,231,At Risk,United Kingdom,96.82,31,2279.95
15199,59,4,1268.7,3,4,4,344,Loyal Customers,United Kingdom,317.17,249,1859.74
15201,87,5,1236.54,2,4,4,244,Cannot Lose Them,United Kingdom,247.31,160,2820.86
15203,26,6,1827.8,4,5,4,454,Champions,United Kingdom,304.63,285,2340.87
15204,357,1,316.58,1,1,2,112,Hibernating,United Kingdom,316.58,0,3798.96
15205,85,2,653.24,2,3,3,233,At Risk,United Kingdom,326.62,42,5676.97
15206,10,4,420.29999999999995,5,4,2,542,Champions,United Kingdom,105.08,265,578.9
15208,1,5,870.12,5,4,3,543,Champions,United Kingdom,174.02,352,902.26
15210,225,1,331.18,1,1,2,112,Hibernating,United Kingdom,331.18,0,3974.16
15211,60,2,894.4100000000001,3,3,3,333,Hibernating,United Kingdom,447.21,304,1073.88
15212,241,1,101.8,1,1,1,111,Hibernating,United Kingdom,101.8,0,1221.6
15213,319,2,328.35,1,3,2,132,At Risk,United Kingdom,164.18,11,3940.2
15214,2,8,1661.44,5,5,4,554,Champions,United Kingdom,207.68,241,2516.29
15215,47,3,734.94,3,3,3,333,Hibernating,United Kingdom,244.98,49,5474.55
15216,88,1,96.6,2,1,1,211,Hibernating,United Kingdom,96.6,0,1159.2
15218,11,11,5756.89,5,5,5,555,Champions,United Kingdom,523.35,308,6822.29
15219,176,1,305.75,2,1,2,212,Hibernating,United Kingdom,305.75,0,3669.0
15220,52,6,1778.96,3,5,4,354,Loyal Customers,United Kingdom,296.49,229,2835.46
15221,366,1,403.25,1,1,2,112,Hibernating,United Kingdom,403.25,0,4839.0
15222,319,1,585.0,1,1,3,113,Hibernating,United Kingdom,585.0,0,7020.0
15223,226,2,755.75,1,3,3,133,At Risk,United Kingdom,377.88,23,9069.0
15224,358,2,322.08,1,3,2,132,At Risk,United Kingdom,161.04,4,3864.96
15225,234,1,409.40000000000003,1,1,2,112,Hibernating,United Kingdom,409.4,0,4912.8
15226,311,1,154.41,1,1,1,111,Hibernating,United Kingdom,154.41,0,1852.92
15227,37,5,1219.4,3,4,4,344,Loyal Customers,United Kingdom,243.88,280,1589.58
15228,66,4,3386.71,3,4,5,345,Loyal Customers,United Kingdom,846.68,228,5421.71
15230,239,2,429.6,1,3,2,132,At Risk,United Kingdom,214.8,1,5155.2
15232,113,2,612.06,2,3,3,233,At Risk,United Kingdom,306.03,27,7344.72
15234,277,1,197.0,1,1,1,111,Hibernating,United Kingdom,197.0,0,2364.0
15235,218,12,2247.51,1,5,5,155,Cannot Lose Them,United Kingdom,187.29,155,5292.52
15236,299,1,321.05,1,1,2,112,Hibernating,United Kingdom,321.05,0,3852.6
15237,2,4,1412.32,5,4,4,544,Champions,United Kingdom,353.08,225,2291.1
15238,29,3,1071.99,4,3,4,434,Potential Loyalists,United Kingdom,357.33,154,2540.76
15239,10,2,780.59,5,3,3,533,Potential Loyalists,United Kingdom,390.3,68,4189.93
15240,45,5,1706.57,3,4,4,344,Loyal Customers,United Kingdom,341.31,267,2332.95
15241,67,8,1756.44,3,5,4,354,Loyal Customers,United Kingdom,219.56,216,2968.06
15243,74,1,316.68,2,1,2,212,Hibernating,United Kingdom,316.68,0,3800.16
15244,65,2,631.57,3,3,3,333,Hibernating,United Kingdom,315.78,182,1266.61
15245,134,3,2515.84,2,3,5,235,At Risk,United Kingdom,838.61,127,7230.56
15246,238,2,514.15,1,3,3,133,At Risk,United Kingdom,257.08,120,1563.87
15247,122,1,356.0,2,1,2,212,Hibernating,United Kingdom,356.0,0,4272.0
15249,32,13,6688.46,4,5,5,455,Champions,United Kingdom,514.5,224,10898.61
15251,9,11,10484.99,5,5,5,555,Champions,United Kingdom,953.18,232,16495.78
15252,36,2,740.78,3,3,3,333,Hibernating,United Kingdom,370.39,146,1851.95
15253,16,5,918.1999999999999,4,4,3,443,Champions,United Kingdom,183.64,153,2190.48
15254,127,1,300.36,2,1,2,212,Hibernating,United Kingdom,300.36,0,3604.32
15255,67,1,890.85,3,1,3,313,About to Sleep,United Kingdom,890.85,0,10690.2
15256,149,1,98.45,2,1,1,211,Hibernating,United Kingdom,98.45,0,1181.4
15257,283,1,317.15,1,1,2,112,Hibernating,United Kingdom,317.15,0,3805.8
15258,169,2,623.16,2,3,3,233,At Risk,United Kingdom,311.58,48,4738.61
15260,100,7,1810.77,2,5,4,254,Cannot Lose Them,United Kingdom,258.68,272,2429.89
15261,135,1,254.82,2,1,2,212,Hibernating,United Kingdom,254.82,0,3057.84
15262,324,1,178.95000000000002,1,1,1,111,Hibernating,United Kingdom,178.95,0,2147.4
15263,107,1,156.51,2,1,1,211,Hibernating,United Kingdom,156.51,0,1878.12
15264,64,1,393.74,3,1,2,312,About to Sleep,United Kingdom,393.74,0,4724.88
15265,151,2,1506.1200000000001,2,3,4,234,At Risk,United Kingdom,753.06,84,6544.45
15266,338,1,119.3,1,1,1,111,Hibernating,United Kingdom,119.3,0,1431.6
15267,22,5,1717.36,4,4,4,444,Champions,United Kingdom,343.47,160,3917.73
15269,24,1,408.8,4,1,2,412,Promising,United Kingdom,408.8,0,4905.6
15270,16,7,2379.49,4,5,5,455,Champions,United Kingdom,339.93,294,2954.13
15271,7,15,2493.34,5,5,5,555,Champions,United Kingdom,166.22,358,2542.09
15272,57,2,721.94,3,3,3,333,Hibernating,United Kingdom,360.97,28,8663.28
15274,4,2,716.57,5,3,3,533,Potential Loyalists,United Kingdom,358.28,14,8598.84
15275,38,1,615.14,3,1,3,313,About to Sleep,United Kingdom,615.14,0,7381.68
15276,66,1,128.63,3,1,1,311,About to Sleep,United Kingdom,128.63,0,1543.56
15277,47,1,255.89999999999998,3,1,2,312,About to Sleep,United Kingdom,255.9,0,3070.8
15279,355,1,290.51,1,1,2,112,Hibernating,United Kingdom,290.51,0,3486.12
15280,172,1,113.12,2,1,1,211,Hibernating,United Kingdom,113.12,0,1357.44
15281,59,9,2332.15,3,5,5,355,Loyal Customers,United Kingdom,259.13,274,3106.7
15286,50,1,240.55,3,1,1,311,About to Sleep,United Kingdom,240.55,0,2886.6
15287,22,2,486.69,4,3,2,432,Potential Loyalists,United Kingdom,243.35,48,3700.87
15288,43,5,2306.52,3,4,5,345,Loyal Customers,United Kingdom,461.3,322,2614.53
15289,29,3,939.78,4,3,4,434,Potential Loyalists,United Kingdom,313.26,220,1559.18
15290,5,18,7943.22,5,5,5,555,Champions,United Kingdom,441.29,354,8190.04
15291,26,15,4668.3,4,5,5,455,Champions,United Kingdom,311.22,348,4896.35
15292,201,1,178.39,1,1,1,111,Hibernating,United Kingdom,178.39,0,2140.68
15296,51,6,3672.86,3,5,5,355,Loyal Customers,United Kingdom,612.14,275,4874.89
15297,10,3,641.94,5,3,3,533,Potential Loyalists,United Kingdom,213.98,53,4420.91
15298,2,12,4799.9,5,5,5,555,Champions,United Kingdom,399.99,364,4813.09
15299,67,7,4507.01,3,5,5,355,Loyal Customers,United Kingdom,643.86,304,5411.38
15300,64,1,496.44,3,1,3,313,About to Sleep,United Kingdom,496.44,0,5957.28
15301,51,12,5049.95,3,5,5,355,Loyal Customers,United Kingdom,420.83,317,5814.61
15303,290,1,574.02,1,1,3,113,Hibernating,United Kingdom,574.02,0,6888.24
15304,61,8,694.4000000000001,3,5,3,353,Loyal Customers,United Kingdom,86.8,307,825.59
15306,64,3,1174.35,3,3,4,334,Hibernating,United Kingdom,391.45,83,5164.31
15307,96,1,205.3,2,1,1,211,Hibernating,United Kingdom,205.3,0,2463.6
15308,274,1,310.47,1,1,2,112,Hibernating,United Kingdom,310.47,0,3725.64
15311,1,91,60632.75,5,5,5,555,Champions,United Kingdom,666.29,373,59332.32
15312,75,4,924.85,2,4,3,243,Cannot Lose Them,United Kingdom,231.21,279,1209.93
15313,110,1,52.0,2,1,1,211,Hibernating,United Kingdom,52.0,0,624.0
15314,199,1,327.97,1,1,2,112,Hibernating,United Kingdom,327.97,0,3935.64
15315,64,2,570.5,3,3,3,333,Hibernating,United Kingdom,285.25,51,4082.99
15316,327,1,165.0,1,1,1,111,Hibernating,United Kingdom,165.0,0,1980.0
15318,4,1,312.62,5,1,2,512,New Customers,United Kingdom,312.62,0,3751.44
15319,284,1,204.5,1,1,1,111,Hibernating,United Kingdom,204.5,0,2454.0
15320,44,1,267.13,3,1,2,312,About to Sleep,United Kingdom,267.13,0,3205.56
15321,71,3,2748.31,3,3,5,335,Hibernating,United Kingdom,916.1,220,4559.7
15322,86,1,679.68,2,1,3,213,Hibernating,United Kingdom,679.68,0,8156.16
15325,104,1,161.74,2,1,1,211,Hibernating,United Kingdom,161.74,0,1940.88
15326,334,1,311.71,1,1,2,112,Hibernating,United Kingdom,311.71,0,3740.52
15327,53,1,208.75,3,1,1,311,About to Sleep,United Kingdom,208.75,0,2505.0
15329,39,3,1049.7,3,3,4,334,Hibernating,United Kingdom,349.9,132,2902.58
15330,32,2,714.96,4,3,3,433,Potential Loyalists,United Kingdom,357.48,28,8579.52
15332,366,4,1661.06,1,4,4,144,Cannot Lose Them,Lithuania,415.26,3,19932.72
15333,208,1,1028.56,1,1,4,114,Hibernating,United Kingdom,1028.56,0,12342.72
15334,157,3,350.82,2,3,2,232,At Risk,United Kingdom,116.94,16,4209.84
15335,54,1,170.22,3,1,1,311,About to Sleep,United Kingdom,170.22,0,2042.64
15339,66,2,574.07,3,3,3,333,Hibernating,United Kingdom,287.03,251,834.8
15341,81,1,2020.52,2,1,4,214,Hibernating,United Kingdom,2020.52,0,24246.24
15342,130,1,406.09,2,1,2,212,Hibernating,United Kingdom,406.09,0,4873.08
15343,87,1,364.5,2,1,2,212,Hibernating,United Kingdom,364.5,0,4374.0
15344,1,3,563.94,5,3,3,533,Potential Loyalists,United Kingdom,187.98,73,2819.7
15345,46,1,393.54,3,1,2,312,About to Sleep,United Kingdom,393.54,0,4722.48
15346,333,1,252.42000000000002,1,1,2,112,Hibernating,United Kingdom,252.42,0,3029.04
15347,366,1,201.60000000000002,1,1,1,111,Hibernating,United Kingdom,201.6,0,2419.2
15348,72,1,158.04,2,1,1,211,Hibernating,United Kingdom,158.04,0,1896.48
15349,158,2,463.90999999999997,2,3,2,232,At Risk,United Kingdom,231.96,29,5566.92
15350,373,1,115.65,1,1,1,111,Hibernating,United Kingdom,115.65,0,1387.8
15351,12,7,1934.66,5,5,4,554,Champions,United Kingdom,276.38,357,1978.01
15353,255,2,770.12,1,3,3,133,At Risk,United Kingdom,385.06,113,2487.56
15355,29,2,277.05,4,3,2,432,Potential Loyalists,United Kingdom,138.52,23,3324.6
15356,31,10,2718.03,4,5,5,455,Champions,United Kingdom,271.8,336,2952.62
15358,5,22,8347.2,5,5,5,555,Champions,United Kingdom,379.42,360,8463.13
15360,40,1,427.93,3,1,2,312,About to Sleep,United Kingdom,427.93,0,5135.16
15361,362,1,418.92,1,1,2,112,Hibernating,United Kingdom,418.92,0,5027.04
15363,373,1,326.0,1,1,2,112,Hibernating,United Kingdom,326.0,0,3912.0
15364,96,2,913.19,2,3,3,233,At Risk,United Kingdom,456.6,158,2109.58
15365,26,7,2314.32,4,5,5,455,Champions,United Kingdom,330.62,289,2922.93
15366,75,2,602.51,2,3,3,233,At Risk,United Kingdom,301.26,282,779.84
15367,57,4,1877.59,3,4,4,344,Loyal Customers,United Kingdom,469.4,218,3143.67
15368,21,1,446.94000000000005,4,1,2,412,Promising,United Kingdom,446.94,0,5363.28
15370,41,7,2386.05,3,5,5,355,Loyal Customers,United Kingdom,340.86,291,2992.81
15372,137,1,2007.3999999999999,2,1,4,214,Hibernating,United Kingdom,2007.4,0,24088.8
15373,8,12,2415.91,5,5,5,555,Champions,United Kingdom,201.33,363,2429.22
15374,129,1,168.0,2,1,1,211,Hibernating,United Kingdom,168.0,0,2016.0
15376,40,3,1221.56,3,3,4,334,Hibernating,United Kingdom,407.19,182,2449.83
15379,169,7,3703.29,2,5,5,255,Cannot Lose Them,United Kingdom,529.04,189,7151.86
15380,9,5,1690.2600000000002,5,4,4,544,Champions,United Kingdom,338.05,356,1732.99
15381,214,2,596.85,1,3,3,133,At Risk,United Kingdom,298.42,54,4034.26
15382,15,6,5955.71,4,5,5,455,Champions,United Kingdom,992.62,280,7763.69
15384,170,2,642.41,2,3,3,233,At Risk,United Kingdom,321.2,189,1240.63
15385,40,1,316.88,3,1,2,312,About to Sleep,United Kingdom,316.88,0,3802.56
15386,186,1,394.14,1,1,2,112,Hibernating,United Kingdom,394.14,0,4729.68
15388,270,1,140.54,1,1,1,111,Hibernating,Canada,140.54,0,1686.48
15389,172,1,500.0,2,1,3,213,Hibernating,United Kingdom,500.0,0,6000.0
15392,5,4,1535.53,5,4,4,544,Champions,United Kingdom,383.88,355,1578.78
15393,16,2,231.86,4,3,1,431,Potential Loyalists,United Kingdom,115.93,264,320.56
15394,10,4,2183.54,5,4,5,545,Champions,United Kingdom,545.88,348,2290.21
15395,326,1,107.45,1,1,1,111,Hibernating,United Kingdom,107.45,0,1289.4
15396,113,1,288.18,2,1,2,212,Hibernating,United Kingdom,288.18,0,3458.16
15397,290,1,94.0,1,1,1,111,Hibernating,United Kingdom,94.0,0,1128.0
15398,16,2,1345.53,4,3,4,434,Potential Loyalists,United Kingdom,672.77,62,7921.27
15399,1,3,815.77,5,3,3,533,Potential Loyalists,United Kingdom,271.92,77,3866.96
15400,92,5,716.2,2,4,3,243,Cannot Lose Them,United Kingdom,143.24,186,1405.45
15402,149,2,626.77,2,3,3,233,At Risk,United Kingdom,313.38,47,4867.47
15405,189,1,349.1,1,1,2,112,Hibernating,United Kingdom,349.1,0,4189.2
15406,31,2,510.71000000000004,4,3,3,433,Potential Loyalists,United Kingdom,255.36,269,692.97
15407,34,4,1046.74,3,4,4,344,Loyal Customers,United Kingdom,261.68,271,1409.82
15408,264,1,267.18,1,1,2,112,Hibernating,United Kingdom,267.18,0,3206.16
15410,84,8,3450.84,2,5,5,255,Cannot Lose Them,United Kingdom,431.36,177,7116.14
15411,26,4,1348.93,4,4,4,444,Champions,United Kingdom,337.23,156,3156.15
15412,171,1,190.53,2,1,1,211,Hibernating,United Kingdom,190.53,0,2286.36
15414,10,3,774.9000000000001,5,3,3,533,Potential Loyalists,United Kingdom,258.3,232,1219.13
15415,313,1,559.61,1,1,3,113,Hibernating,United Kingdom,559.61,0,6715.32
15416,65,4,3984.32,3,4,5,345,Loyal Customers,United Kingdom,996.08,218,6670.99
15417,85,1,508.8,2,1,3,213,Hibernating,United Kingdom,508.8,0,6105.6
15419,25,1,135.86,4,1,1,411,Promising,United Kingdom,135.86,0,1630.32
15421,59,4,950.36,3,4,4,344,Loyal Customers,United Kingdom,237.59,251,1382.0
15422,323,2,97.7,1,3,1,131,At Risk,United Kingdom,48.85,0,1172.4
15423,38,1,43.5,3,1,1,311,About to Sleep,United Kingdom,43.5,0,522.0
15424,254,2,383.34,1,3,2,132,At Risk,United Kingdom,191.67,0,4600.08
15426,19,5,1404.07,4,4,4,444,Champions,United Kingdom,280.81,350,1464.24
15427,33,3,1430.54,3,3,4,334,Hibernating,United Kingdom,476.85,13,17166.48
15428,15,1,93.78,4,1,1,411,Promising,United Kingdom,93.78,0,1125.36
15429,27,2,397.35,4,3,2,432,Potential Loyalists,United Kingdom,198.68,48,3021.52
15432,23,1,171.19,4,1,1,411,Promising,United Kingdom,171.19,0,2054.28
15433,214,2,533.3,1,3,3,133,At Risk,United Kingdom,266.65,53,3672.73
15434,8,5,1041.48,5,4,4,544,Champions,United Kingdom,208.3,191,1990.26
15435,22,1,149.29,4,1,1,411,Promising,United Kingdom,149.29,0,1791.48
15436,12,3,1067.75,5,3,4,534,Potential Loyalists,United Kingdom,355.92,221,1763.48
15437,262,1,200.16,1,1,1,111,Hibernating,United Kingdom,200.16,0,2401.92
15438,131,1,156.57999999999998,2,1,1,211,Hibernating,United Kingdom,156.58,0,1878.96
15440,55,3,383.68,3,3,2,332,Hibernating,United Kingdom,127.89,154,909.37
15442,249,1,594.0,1,1,3,113,Hibernating,United Kingdom,594.0,0,7128.0
15443,2,7,3213.59,5,5,5,555,Champions,United Kingdom,459.08,318,3688.55
15444,9,2,1411.21,5,3,4,534,Potential Loyalists,United Kingdom,705.6,31,16615.86
15445,264,1,113.5,1,1,1,111,Hibernating,United Kingdom,113.5,0,1362.0
15447,331,1,155.17,1,1,1,111,Hibernating,United Kingdom,155.17,0,1862.04
15448,313,1,494.64,1,1,3,113,Hibernating,United Kingdom,494.64,0,5935.68
15449,26,3,974.52,4,3,4,434,Potential Loyalists,United Kingdom,324.84,235,1513.62
15450,30,1,429.84,4,1,2,412,Promising,United Kingdom,429.84,0,5158.08
15452,30,3,528.48,4,3,3,433,Potential Loyalists,United Kingdom,176.16,234,824.34
15453,2,7,1371.77,5,5,4,554,Champions,United Kingdom,195.97,185,2706.47
15454,362,1,179.1,1,1,1,111,Hibernating,United Kingdom,179.1,0,2149.2
15456,283,3,434.59000000000003,1,3,2,132,At Risk,United Kingdom,144.86,75,2115.0
15457,262,1,237.07,1,1,1,111,Hibernating,United Kingdom,237.07,0,2844.84
15458,25,1,161.64,4,1,1,411,Promising,United Kingdom,161.64,0,1939.68
15460,354,1,214.26,1,1,1,111,Hibernating,United Kingdom,214.26,0,2571.12
15462,94,3,234.6,2,3,1,231,At Risk,United Kingdom,78.2,92,930.75
15463,29,1,126.14,4,1,1,411,Promising,United Kingdom,126.14,0,1513.68
15464,338,1,1044.65,1,1,4,114,Hibernating,United Kingdom,1044.65,0,12535.8
15465,20,18,7354.62,4,5,5,455,Champions,United Kingdom,408.59,349,7691.79
15466,85,1,334.53,2,1,2,212,Hibernating,United Kingdom,334.53,0,4014.36
15467,9,3,524.88,5,3,3,533,Potential Loyalists,United Kingdom,174.96,142,1349.16
15468,51,2,467.51,3,3,2,332,Hibernating,United Kingdom,233.76,0,5610.12
15469,50,2,538.55,3,3,3,333,Hibernating,United Kingdom,269.27,69,2848.85
15471,2,1,454.48,5,1,2,512,New Customers,United Kingdom,454.48,0,5453.76
15472,113,1,371.56,2,1,2,212,Hibernating,United Kingdom,371.56,0,4458.72
15473,14,7,1771.2,4,5,4,454,Champions,United Kingdom,253.03,46,14054.09
15475,77,1,454.10999999999996,2,1,2,212,Hibernating,United Kingdom,454.11,0,5449.32
15478,40,2,1399.92,3,3,4,334,Hibernating,United Kingdom,699.96,16,16799.04
15480,116,1,905.5,2,1,3,213,Hibernating,Malta,905.5,0,10866.0
15482,16,12,10879.76,4,5,5,455,Champions,United Kingdom,906.65,343,11577.59
15483,161,4,225.26,2,4,1,241,Cannot Lose Them,United Kingdom,56.32,105,783.05
15484,1,4,3590.41,5,4,5,545,Champions,United Kingdom,897.6,77,17019.48
15485,30,3,2564.5,4,3,5,435,Potential Loyalists,United Kingdom,854.83,343,2728.99
15488,93,1,91.32000000000001,2,1,1,211,Hibernating,United Kingdom,91.32,0,1095.84
15489,23,3,1134.28,4,3,4,434,Potential Loyalists,United Kingdom,378.09,188,2202.19
15491,95,6,3100.09,2,5,5,255,Cannot Lose Them,United Kingdom,516.68,140,8082.38
15492,28,2,659.4599999999999,4,3,3,433,Potential Loyalists,United Kingdom,329.73,46,5232.67
15493,33,5,1953.41,3,4,4,344,Loyal Customers,United Kingdom,390.68,238,2995.78
15494,21,2,1280.58,4,3,4,434,Potential Loyalists,United Kingdom,640.29,99,4721.33
15497,18,2,1262.2,4,3,4,434,Potential Loyalists,United Kingdom,631.1,302,1525.51
15498,3,27,13316.4,5,5,5,555,Champions,United Kingdom,493.2,364,13352.98
15500,8,4,1131.56,5,4,4,544,Champions,United Kingdom,282.89,73,5657.8
15502,16,12,10384.93,4,5,5,455,Champions,United Kingdom,865.41,353,10737.96
15503,363,1,141.04,1,1,1,111,Hibernating,United Kingdom,141.04,0,1692.48
15504,81,1,52.83,2,1,1,211,Hibernating,United Kingdom,52.83,0,633.96
15505,53,5,3610.96,3,4,5,345,Loyal Customers,United Kingdom,722.19,102,12921.57
15506,23,3,972.08,4,3,4,434,Potential Loyalists,United Kingdom,324.03,116,3058.7
15507,172,1,475.86,2,1,2,212,Hibernating,United Kingdom,475.86,0,5710.32
15508,189,6,1000.27,1,5,4,154,Cannot Lose Them,United Kingdom,166.71,46,7936.92
15510,331,1,250.0,1,1,2,112,Hibernating,United Kingdom,250.0,0,3000.0
15511,12,5,900.53,5,4,3,543,Champions,United Kingdom,180.11,73,4502.65
15512,156,2,121.0,2,3,1,231,At Risk,United Kingdom,60.5,203,217.56
15513,33,19,14758.220000000001,3,5,5,355,Loyal Customers,United Kingdom,776.75,340,15843.38
15514,12,11,4023.7200000000003,5,5,5,555,Champions,United Kingdom,365.79,352,4172.32
15516,45,3,62.43,3,3,1,331,Hibernating,United Kingdom,20.81,1,749.16
15517,233,1,267.03,1,1,2,112,Hibernating,United Kingdom,267.03,0,3204.36
15518,64,8,1921.55,3,5,4,354,Loyal Customers,United Kingdom,240.19,268,2617.04
15520,2,1,343.5,5,1,2,512,New Customers,United Kingdom,343.5,0,4122.0
15521,40,8,3000.2,3,5,5,355,Loyal Customers,United Kingdom,375.02,214,5117.16
15522,33,2,397.99,3,3,2,332,Hibernating,United Kingdom,199.0,54,2690.12
15523,84,1,412.01000000000005,2,1,2,212,Hibernating,United Kingdom,412.01,0,4944.12
15524,25,1,440.0,4,1,2,412,Promising,United Kingdom,440.0,0,5280.0
15525,2,3,734.37,5,3,3,533,Potential Loyalists,United Kingdom,244.79,371,722.49
15526,33,2,148.44,3,3,1,331,Hibernating,United Kingdom,74.22,0,1781.28
15527,19,8,2428.53,4,5,5,455,Champions,United Kingdom,303.57,335,2646.01
15528,254,1,229.33,1,1,1,111,Hibernating,United Kingdom,229.33,0,2751.96
15529,23,11,3962.6,4,5,5,455,Champions,United Kingdom,360.24,343,4216.76
15530,22,4,1497.31,4,4,4,444,Champions,United Kingdom,374.33,225,2428.97
15531,8,2,1972.39,5,3,4,534,Potential Loyalists,United Kingdom,986.2,22,23668.68
15532,25,4,1564.73,4,4,4,444,Champions,United Kingdom,391.18,332,1720.26
15533,19,3,807.57,4,3,3,433,Potential Loyalists,United Kingdom,269.19,69,4271.93
15535,173,4,502.9,2,4,3,243,Cannot Lose Them,United Kingdom,125.72,154,1191.94
15537,163,1,110.92,2,1,1,211,Hibernating,United Kingdom,110.92,0,1331.04
15539,7,1,538.46,5,1,3,513,New Customers,United Kingdom,538.46,0,6461.52
15540,11,1,213.3,5,1,1,511,New Customers,United Kingdom,213.3,0,2559.6
15541,114,1,85.13000000000001,2,1,1,211,Hibernating,United Kingdom,85.13,0,1021.56
15543,288,1,127.86,1,1,1,111,Hibernating,United Kingdom,127.86,0,1534.32
15544,9,9,3546.71,5,5,5,555,Champions,United Kingdom,394.08,363,3566.25
15545,54,2,288.96999999999997,3,3,2,332,Hibernating,United Kingdom,144.49,316,333.78
15547,7,14,4910.6,5,5,5,555,Champions,United Kingdom,350.76,354,5063.19
15549,77,3,1681.46,2,3,4,234,At Risk,United Kingdom,560.49,239,2567.92
15550,4,4,575.63,5,4,3,543,Champions,United Kingdom,143.91,297,707.42
15551,37,1,436.06,3,1,2,312,About to Sleep,United Kingdom,436.06,0,5232.72
15552,217,1,90.12,1,1,1,111,Hibernating,United Kingdom,90.12,0,1081.44
15553,60,1,428.93,3,1,2,312,About to Sleep,United Kingdom,428.93,0,5147.16
15554,278,1,217.2,1,1,1,111,Hibernating,United Kingdom,217.2,0,2606.4
15555,12,16,4794.86,5,5,5,555,Champions,United Kingdom,299.68,357,4902.31
15556,24,1,279.77,4,1,2,412,Promising,United Kingdom,279.77,0,3357.24
15557,29,1,468.91,4,1,2,412,Promising,United Kingdom,468.91,0,5626.92
15561,12,4,800.59,5,4,3,543,Champions,United Kingdom,200.15,203,1439.48
15562,352,1,134.55,1,1,1,111,Hibernating,United Kingdom,134.55,0,1614.6
15563,22,4,1400.44,4,4,4,444,Champions,United Kingdom,350.11,336,1521.31
15565,50,2,173.16,3,3,1,331,Hibernating,United Kingdom,86.58,20,2077.92
15567,19,1,186.01,4,1,1,411,Promising,United Kingdom,186.01,0,2232.12
15568,3,3,758.29,5,3,3,533,Potential Loyalists,United Kingdom,252.76,70,3953.94
15569,104,5,1375.71,2,4,4,244,Cannot Lose Them,United Kingdom,275.14,228,2202.34
15570,7,12,4148.82,5,5,5,555,Champions,United Kingdom,345.74,362,4183.2
15571,12,4,650.4300000000001,5,4,3,543,Champions,United Kingdom,162.61,66,3597.08
15572,5,7,2533.42,5,5,5,555,Champions,United Kingdom,361.92,273,3387.17
15573,32,2,591.1899999999999,4,3,3,433,Potential Loyalists,United Kingdom,295.59,53,4071.4
15574,178,4,675.64,2,4,3,243,Cannot Lose Them,United Kingdom,168.91,194,1271.18
15576,38,1,921.37,3,1,3,313,About to Sleep,United Kingdom,921.37,0,11056.44
15577,151,3,258.88,2,3,2,232,At Risk,United Kingdom,86.29,154,613.58
15578,162,1,127.1,2,1,1,211,Hibernating,United Kingdom,127.1,0,1525.2
15579,69,2,327.6,3,3,2,332,Hibernating,United Kingdom,163.8,245,488.06
15581,121,13,3675.77,2,5,5,255,Cannot Lose Them,United Kingdom,282.75,245,5476.15
15582,25,3,682.9100000000001,4,3,3,433,Potential Loyalists,United Kingdom,227.64,195,1278.27
15584,24,4,720.86,4,4,3,443,Champions,United Kingdom,180.22,138,1906.62
15585,177,1,455.3,2,1,2,212,Hibernating,United Kingdom,455.3,0,5463.6
